#timestamp,has_left_eye,has_right_eye,left_x,left_y,left_z,left_x_normalized,left_y_normalized,left_z_normalized,right_x,right_y,right_z,right_x_normalized,right_y_normalized,right_z_normalized
3329985087,1,0,-64.195236,5.435606,491.476076,0.674515,0.486618,0.234083,-8.060964,11.297525,493.596867,0.520490,0.469980,0.234531
3329996190,1,0,-64.183144,5.425000,491.420115,0.674498,0.486594,0.233740,-8.112661,11.526326,493.516509,0.520476,0.469981,0.234228
3330007294,1,0,-64.138145,5.470946,491.351040,0.674481,0.486577,0.233540,-8.064593,11.420538,493.461158,0.520456,0.469972,0.234066
3330018397,1,0,-64.106651,5.352975,491.268037,0.674459,0.486551,0.233408,-8.038144,11.255881,493.378000,0.520433,0.469950,0.233879
3330029500,1,0,-64.108444,5.355383,491.266316,0.674424,0.486517,0.233219,-8.039755,11.437251,493.362582,0.520356,0.469924,0.233715
3330040603,1,0,-64.063522,5.448873,491.275025,0.674368,0.486490,0.233107,-8.005579,11.398943,493.380423,0.520316,0.469906,0.233620
3330051706,1,0,-64.058517,5.472268,491.301130,0.674313,0.486432,0.233064,-8.008779,11.323130,493.414188,0.520279,0.469864,0.233559
3330062809,1,0,-64.038231,5.378114,491.270773,0.674242,0.486427,0.233108,-8.025498,11.459942,493.360948,0.520246,0.469855,0.233597
3330073912,1,0,-64.033913,5.467997,491.227469,0.674222,0.486416,0.233112,-7.955158,11.389749,493.337458,0.520206,0.469846,0.233601
3330085015,1,0,-64.012085,5.418469,491.213215,0.674215,0.486406,0.233089,-7.931277,11.236775,493.328316,0.520143,0.469870,0.233570
3330096119,1,0,-64.022064,5.305108,491.121844,0.674207,0.486408,0.233005,-7.983836,11.384558,493.215483,0.520140,0.469877,0.233495
3330107222,1,0,-64.003456,5.329894,490.916340,0.674216,0.486419,0.232901,-7.955557,11.278179,493.025505,0.520149,0.469881,0.233407
3330118325,1,0,-64.015602,5.302661,490.897219,0.674231,0.486435,0.232724,-7.996010,11.088026,493.018984,0.520200,0.469912,0.233163
3330129428,1,0,-64.025612,5.251887,490.993384,0.674249,0.486446,0.232441,-7.997552,11.317861,493.091668,0.520196,0.469915,0.232912
3330140531,1,0,-64.019592,5.340418,490.987920,0.674263,0.486442,0.232353,-7.980884,11.318390,493.095827,0.520217,0.469900,0.232837
3330151634,1,0,-64.011551,5.264288,490.770694,0.674259,0.486415,0.232393,-7.990705,11.072578,492.893143,0.520198,0.469878,0.232892
3330162737,1,0,-64.054337,5.323139,490.944326,0.674265,0.486325,0.232290,-8.002498,11.366526,493.048233,0.520182,0.469854,0.232799
3330173840,1,0,-63.999020,5.345577,490.759877,0.674256,0.486235,0.232273,-7.954832,11.272611,492.874374,0.520153,0.469817,0.232787
3330184944,1,0,-63.976639,5.230536,490.642292,0.674253,0.486182,0.232156,-7.950734,11.105928,492.757269,0.520114,0.469702,0.232626
3330196047,1,0,-63.967342,5.261608,490.669239,0.674216,0.486065,0.232051,-7.955708,11.331341,492.764661,0.520103,0.469623,0.232539
3330207150,1,0,-64.035721,4.970599,490.768992,0.674220,0.485996,0.231879,0.000000,-177.190580,7.561520,0.520098,0.469644,0.232405
3330218253,1,0,-63.969040,5.402834,490.676487,0.674245,0.485920,0.231819,-7.985624,11.106912,492.842194,0.520159,0.469572,0.232276
3330229356,1,0,-64.038940,5.362602,490.756798,0.674340,0.485893,0.231890,-7.999579,11.318406,492.902782,0.520199,0.469507,0.232355
3330240459,1,0,-64.082558,5.430612,490.607594,0.674420,0.485894,0.231965,-8.054277,11.275729,492.765417,0.520233,0.469450,0.232419
3330251562,1,0,-64.064781,5.260313,490.393857,0.674486,0.485949,0.231974,-8.056277,11.025675,492.550572,0.520284,0.469445,0.232438
3330262665,1,0,-64.149651,5.301564,490.675286,0.674577,0.486032,0.231711,-8.110133,11.319462,492.808996,0.520370,0.469481,0.232213
3330273769,1,0,-64.095146,5.313173,490.544208,0.674613,0.486100,0.231663,-8.092011,11.216449,492.680927,0.520405,0.469521,0.232173
3330284872,1,0,-64.070595,5.101082,490.338083,0.674630,0.486168,0.231611,-8.078472,10.948527,492.473625,0.520439,0.469589,0.232100
3330295975,1,0,-64.155716,5.234271,490.673344,0.674569,0.486245,0.231526,-8.130366,11.286872,492.791889,0.520393,0.469647,0.232024
3330307078,1,0,-64.202805,5.374189,490.893333,0.674475,0.486302,0.231535,-8.079155,11.323866,493.028297,0.520320,0.469681,0.231983
3330318181,1,0,-64.083290,5.324338,490.921610,0.674371,0.486306,0.231714,-8.003529,11.196785,493.042986,0.520180,0.469674,0.232268
3330329284,1,0,-64.080284,5.274986,490.832857,0.674257,0.486271,0.232210,-8.043075,11.312335,492.938507,0.520093,0.469676,0.232771
3330340387,1,0,-64.108101,5.190223,490.387736,0.674242,0.486256,0.232314,-8.071372,11.150856,492.510334,0.520085,0.469672,0.232836
3330351490,1,0,-64.041489,4.919061,489.990068,0.674237,0.486250,0.232051,-8.010879,10.842593,492.110971,0.520056,0.469656,0.232408
3330362594,1,0,-64.061859,5.126197,490.420395,0.674212,0.486228,0.231276,-8.036931,11.220855,492.519475,0.520027,0.469634,0.231606
3330373697,1,0,-63.986958,5.093946,490.117178,0.674136,0.486194,0.230969,-8.001972,11.060606,492.224202,0.520007,0.469630,0.231437
3330384800,1,0,-64.021515,5.025312,490.134756,0.674128,0.486191,0.230827,-7.977425,10.942034,492.252291,0.519991,0.469610,0.231199
3330395903,1,0,-63.986984,5.080032,490.307033,0.674086,0.486199,0.230947,-8.002851,11.169102,492.398015,0.519956,0.469622,0.231323
3330407006,1,0,-63.981686,4.837823,490.638637,0.674062,0.486213,0.230848,0.000000,-177.190580,7.561520,0.519943,0.469655,0.231193
3330418109,1,0,-63.919968,5.062291,490.112657,0.673991,0.486218,0.231037,-7.915552,10.833687,492.264188,0.519832,0.469696,0.231564
3330429212,1,0,-63.934563,5.210145,490.514093,0.673880,0.486229,0.231021,-7.886022,11.180195,492.639108,0.519683,0.469763,0.231541
3330440315,1,0,-63.737839,4.862541,490.527859,0.673756,0.486234,0.231196,0.000000,-177.190580,7.561520,0.519683,0.469763,0.231541
3330451419,1,0,-63.816422,5.078888,490.021918,0.673681,0.486239,0.231133,-7.743866,10.724150,492.199030,0.519515,0.469877,0.231405
3330462522,1,0,-63.788601,5.186510,490.362003,0.673538,0.486243,0.231058,-7.751485,11.075885,492.497092,0.519357,0.469949,0.231305
3330473625,1,0,-63.728123,5.079016,490.042266,0.673388,0.486235,0.230919,-7.699494,10.931524,492.174537,0.519334,0.469898,0.231380
3330484728,1,0,-63.703739,5.003552,490.076100,0.673331,0.486222,0.230742,-7.687716,10.784769,492.204960,0.519247,0.469889,0.231102
3330495831,1,0,-63.653858,5.089355,490.285258,0.673234,0.486199,0.230765,-7.656157,11.072176,492.382047,0.519129,0.469872,0.231126
3330506934,1,0,-63.685001,4.858312,490.440088,0.673197,0.486120,0.230695,0.000000,-177.190580,7.561520,0.519100,0.469917,0.230990
3330518037,1,0,-63.610836,5.041431,489.899865,0.673136,0.486092,0.230826,-7.585414,10.698296,492.060284,0.518960,0.469901,0.231253
3330529140,1,0,-63.661472,5.238510,490.466940,0.673058,0.486045,0.230698,-7.610021,11.142086,492.595042,0.518860,0.469873,0.231079
3330540244,1,0,-64.210182,5.244695,490.272624,0.672930,0.486016,0.230865,0.000000,-177.190580,7.561520,0.518860,0.469873,0.231079
3330551347,1,0,-63.442169,4.965110,489.680046,0.672810,0.486002,0.230889,-7.685745,10.704748,491.797670,0.518668,0.469869,0.231134
3330562450,1,0,-63.460617,5.290117,490.572345,0.672504,0.485975,0.230695,-7.609225,11.197981,492.661473,0.518311,0.469946,0.230886
3330573553,1,0,-63.344467,4.926162,490.620123,0.672191,0.485992,0.230653,0.000000,-177.190580,7.561520,0.518311,0.469946,0.230886
3330584656,1,0,-63.401386,5.424492,490.826828,0.672043,0.485967,0.230716,-7.388369,11.000357,492.979901,0.518036,0.470042,0.231000
3330595759,1,0,-63.372360,5.511722,491.015592,0.671914,0.485940,0.231778,-7.410687,11.323348,493.126954,0.517873,0.470064,0.232221
3330606862,1,0,-63.517616,5.211603,491.284810,0.671847,0.485914,0.232074,0.000000,-177.190580,7.561520,0.517873,0.470064,0.232221
3330617965,1,0,-63.359570,5.624443,491.124083,0.671796,0.485877,0.232472,-7.344847,11.138519,493.294321,0.517732,0.470045,0.232961
3330629069,1,0,-63.320217,5.675886,491.294501,0.671721,0.485802,0.232755,-7.364929,11.414450,493.418881,0.517676,0.470045,0.233294
3330640172,1,0,-63.447933,5.386318,491.514996,0.671698,0.485765,0.232939,0.000000,-177.190580,7.561520,0.517676,0.470045,0.233294
3330651275,1,0,-63.406162,5.773789,491.428327,0.671710,0.485750,0.233080,-7.357988,11.271576,493.614691,0.517687,0.470016,0.233545
3330662378,1,0,-63.410870,5.833226,491.610968,0.671754,0.485734,0.233378,-7.385628,11.538971,493.758856,0.517712,0.469995,0.233890
3330673481,1,0,-63.537308,5.556736,491.953166,0.671790,0.485707,0.233595,0.000000,-177.190580,7.561520,0.517712,0.469995,0.233890
3330684584,1,0,-63.515068,5.879954,491.652872,0.671812,0.485702,0.233861,-7.355105,11.343103,493.865419,0.517731,0.469955,0.234364
3330695687,1,0,-63.521362,5.952011,491.925491,0.671861,0.485725,0.234085,-7.419139,11.660450,494.088701,0.517758,0.469945,0.234636
3330706790,1,0,-63.522442,5.906365,491.837012,0.671880,0.485770,0.234292,-7.431739,11.600365,493.989435,0.517766,0.469910,0.234719
3330717894,1,0,-63.534462,5.825385,491.680918,0.671883,0.485778,0.234302,-7.337384,11.428742,493.845874,0.517775,0.469911,0.234747
3330728997,1,0,-63.527832,5.826447,491.824337,0.671912,0.485804,0.234303,-7.386079,11.648140,493.950806,0.517780,0.469915,0.234752
3330740100,1,0,-63.501152,5.752861,491.613200,0.671921,0.485835,0.234224,-7.441336,11.529837,493.730874,0.517801,0.469915,0.234701
3330751203,1,0,-63.545357,5.684598,491.556402,0.671948,0.485873,0.234082,-7.391212,11.345588,493.693884,0.517861,0.469978,0.234497
3330762306,1,0,-63.539955,5.729112,491.703230,0.671993,0.485934,0.233944,-7.453295,11.602324,493.807374,0.517937,0.470009,0.234367
3330773409,1,0,-63.722187,5.417300,491.883432,0.672076,0.485934,0.233856,0.000000,-177.190580,7.561520,0.517946,0.470069,0.234260
3330784512,1,0,-63.645939,5.728163,491.525215,0.672133,0.485947,0.233940,-7.494670,11.339319,493.703441,0.518037,0.470003,0.234401
3330795615,1,0,-63.759060,5.986687,492.237762,0.672109,0.485937,0.233940,-7.564720,11.788502,494.388874,0.517969,0.470032,0.234396
3330806719,1,0,-63.751484,5.729849,492.725901,0.671995,0.485985,0.234433,0.000000,-177.190580,7.561520,0.517969,0.470032,0.234396
3330817822,1,0,-63.792965,6.249040,492.822128,0.671907,0.486006,0.234856,-7.437893,11.857075,495.020975,0.517820,0.469968,0.235264
3330828925,1,0,-63.796413,6.251215,492.784898,0.671857,0.485956,0.235926,-7.497680,12.007740,494.951975,0.517803,0.469927,0.236732
3330840028,1,0,-63.799740,6.118164,492.595665,0.671861,0.485956,0.236402,-7.600080,11.929045,494.737761,0.517818,0.469883,0.236782
3330851131,1,0,-63.820633,5.994362,492.371694,0.671865,0.485963,0.236416,-7.489589,11.759548,494.534060,0.517817,0.469863,0.236815
3330862234,1,0,-63.773930,6.119643,492.671057,0.671849,0.485986,0.236044,-7.553467,11.993935,494.789682,0.517826,0.469852,0.236429
3330873337,1,0,-63.761620,6.016264,492.450954,0.671858,0.485993,0.235922,-7.603776,11.903310,494.557077,0.517823,0.469851,0.236366
3330884440,1,0,-63.804169,5.920285,492.384238,0.671872,0.486016,0.235840,-7.515919,11.791186,494.510593,0.517850,0.469859,0.236233
3330895544,1,0,-63.795132,6.030221,492.593835,0.671923,0.486056,0.235829,-7.558534,11.961651,494.696859,0.517859,0.469891,0.236223
3330906647,1,0,-63.915024,5.682283,492.784914,0.671957,0.486071,0.235752,0.000000,-177.190580,7.561520,0.517860,0.469940,0.236096
3330917750,1,0,-63.828331,6.018481,492.449042,0.671968,0.486074,0.235850,-7.568061,11.767196,494.611882,0.517897,0.469951,0.236287
3330928853,1,0,-63.830410,6.130952,492.768526,0.671981,0.486080,0.235916,-7.575145,12.012155,494.901004,0.517906,0.469949,0.236372
3330939956,1,0,-63.833317,6.105101,492.676155,0.671984,0.486079,0.236076,-7.665523,11.958589,494.792805,0.517909,0.469904,0.236484
3330951059,1,0,-63.816311,5.960636,492.454703,0.671974,0.486073,0.236094,-7.537140,11.819234,494.583328,0.517878,0.469893,0.236522
3330962162,1,0,-63.815922,6.128038,492.781538,0.671932,0.486041,0.236084,-7.560663,12.080742,494.885068,0.517865,0.469828,0.236517
3330973265,1,0,-64.435188,5.956626,492.770989,0.671890,0.486010,0.236090,0.000000,-177.190580,7.561520,0.517848,0.469852,0.236411
3330984369,1,0,-63.689800,6.063034,492.600078,0.671876,0.485981,0.236142,-7.615491,11.881002,494.717706,0.517788,0.469810,0.236520
3330995472,1,0,-63.691772,6.158130,492.836642,0.671838,0.485987,0.236259,-7.640378,12.120878,494.920667,0.517762,0.469779,0.236679
3331006575,1,0,-63.703121,6.065504,492.593399,0.671818,0.486001,0.236296,-7.656744,12.021227,494.674395,0.517770,0.469745,0.236751
3331017678,1,0,-63.710335,5.953959,492.327748,0.671803,0.486002,0.236192,-7.524191,11.794175,494.437992,0.517746,0.469757,0.236589
3331028781,1,0,-63.694695,6.044133,492.638785,0.671800,0.485995,0.235967,-7.565541,12.047710,494.712041,0.517713,0.469760,0.236361
3331039884,1,0,-63.817669,5.696485,492.788318,0.671787,0.485977,0.235798,0.000000,-177.190580,7.561520,0.517688,0.469798,0.236177
3331050987,1,0,-63.726101,6.012386,492.304988,0.671779,0.485951,0.235829,-7.503911,11.724148,494.461922,0.517671,0.469836,0.236225
3331062090,1,0,-63.703640,6.144534,492.736497,0.671764,0.485931,0.235832,-7.491863,12.020622,494.854729,0.517588,0.469903,0.236223
3331073194,1,0,-63.679680,5.792965,492.929482,0.671726,0.485923,0.235928,0.000000,-177.190580,7.561520,0.517588,0.469903,0.236223
3331084297,1,0,-63.726585,5.901154,491.884571,0.671621,0.485945,0.235997,-7.505974,11.563577,494.067064,0.517432,0.469913,0.236347
3331095400,1,0,-63.760498,6.294679,493.078382,0.671294,0.485993,0.235671,-7.514240,12.093124,495.215587,0.517161,0.469999,0.235915
3331106503,1,0,-63.781372,5.845523,493.105924,0.670962,0.486016,0.235817,0.000000,-177.190580,7.561520,0.517161,0.469999,0.235915
3331117606,1,0,-63.713737,6.515462,493.590453,0.670842,0.486056,0.235944,-7.424237,12.189660,495.760800,0.517027,0.469967,0.236120
3331128709,1,0,-63.707359,6.525239,493.641064,0.670833,0.486060,0.237527,-7.479732,12.274818,495.777934,0.517029,0.469966,0.238012
3331139812,1,0,-63.697163,6.175943,493.948903,0.670856,0.486073,0.237867,0.000000,-177.190580,7.561520,0.517029,0.469966,0.238012
3331150915,1,0,-63.888260,6.650692,494.001615,0.670901,0.486087,0.238358,-7.484191,12.356555,496.194147,0.517060,0.469945,0.238870
3331162019,1,0,-63.844963,6.740818,494.178607,0.670949,0.486098,0.238769,-7.516001,12.475613,496.330860,0.517120,0.469966,0.239342
3331173122,1,0,-63.848839,6.456729,494.577741,0.671004,0.486105,0.239103,0.000000,-177.190580,7.561520,0.517120,0.469966,0.239342
3331184225,1,0,-63.995361,6.812803,494.355188,0.671030,0.486118,0.239484,-7.555264,12.441921,496.559611,0.517218,0.470037,0.240010
3331195328,1,0,-64.017090,6.926631,494.668981,0.671121,0.486171,0.239815,-7.589836,12.686251,496.836296,0.517289,0.470053,0.240406
3331206431,1,0,-64.086990,6.557822,494.910720,0.671150,0.486203,0.240139,0.000000,-177.190580,7.561520,0.517289,0.470053,0.240406
3331217534,1,0,-64.023132,6.903713,494.564241,0.671166,0.486211,0.240342,-7.589891,12.501089,496.773268,0.517303,0.470080,0.240769
3331228637,1,0,-64.005661,6.962112,494.826437,0.671169,0.486236,0.240527,-7.617077,12.741436,496.985411,0.517327,0.470077,0.240991
3331239740,1,0,-64.084816,6.583059,495.065605,0.671166,0.486252,0.240621,0.000000,-177.190580,7.561520,0.517327,0.470077,0.240991
3331250844,1,0,-64.033028,6.960582,494.738269,0.671163,0.486255,0.240703,-7.615231,12.582657,496.942139,0.517324,0.470076,0.241143
3331261947,1,0,-63.981647,6.920069,494.788284,0.671221,0.486315,0.240863,-7.640502,12.703603,496.938061,0.517390,0.470054,0.241337
3331273050,1,0,-63.895844,6.444011,493.453884,0.671647,0.486357,0.240822,-7.721758,12.249137,495.586058,0.517598,0.469996,0.241312
3331284153,1,0,-64.005333,7.215443,495.639993,0.672194,0.486360,0.240072,-7.600702,12.912767,497.779904,0.518410,0.470101,0.240101
3331295256,1,0,-63.960979,6.771861,494.710377,0.673462,0.486503,0.240692,-7.748908,12.753807,496.829828,0.519778,0.470105,0.240804
3331306359,1,0,-63.905518,6.865771,494.780184,0.674632,0.486566,0.240590,-7.422002,12.606994,496.907364,0.520858,0.470379,0.240761
3331317462,1,0,-64.233139,6.625790,494.429364,0.675385,0.486663,0.241373,-7.968658,12.467808,496.597019,0.522065,0.470476,0.241650
3331328565,1,0,-64.703735,7.314852,496.531203,0.676239,0.486728,0.240323,-8.100411,13.250522,498.693479,0.522731,0.470653,0.240861
3331339669,1,0,-64.421158,7.101496,495.528699,0.676485,0.486719,0.241734,-7.946203,12.859000,497.688665,0.523045,0.470639,0.242297
3331350772,1,0,-64.436050,7.214324,495.879750,0.676581,0.486725,0.242192,-8.071844,13.065105,498.053309,0.523121,0.470567,0.242877
3331361875,1,0,-64.490166,7.060774,495.731300,0.676708,0.486751,0.243430,-7.992339,13.041327,497.863989,0.523152,0.470502,0.243861
3331372978,1,0,-64.498123,7.117998,495.610379,0.676804,0.486772,0.242844,-8.036807,12.926312,497.764191,0.523198,0.470475,0.243265
3331384081,1,0,-64.540474,7.220255,496.046403,0.676863,0.486779,0.242890,-8.162891,13.120568,498.213105,0.523241,0.470454,0.243326
3331395184,1,0,-64.600090,7.152488,496.053468,0.676952,0.486786,0.243025,-8.028811,13.168917,498.176606,0.523254,0.470444,0.243436
3331406287,1,0,-64.622154,7.318774,496.090175,0.677020,0.486794,0.243245,-8.088266,13.140733,498.243828,0.523281,0.470406,0.243660
3331417390,1,0,-64.613106,7.403846,496.511411,0.677065,0.486783,0.243531,-8.168088,13.317021,498.675574,0.523299,0.470396,0.244029
3331428494,1,0,-64.753494,7.340546,496.424681,0.677183,0.486749,0.243947,-8.130285,13.370329,498.555949,0.523365,0.470340,0.244372
3331439597,1,0,-64.722961,7.374451,496.247685,0.677260,0.486740,0.244215,-8.152062,13.236893,498.401022,0.523419,0.470308,0.244639
3331450700,1,0,-64.746445,7.424679,496.543384,0.677353,0.486740,0.244315,-8.273999,13.362782,498.715557,0.523484,0.470284,0.244771
3331461803,1,0,-64.814529,7.295603,496.389078,0.677436,0.486737,0.244359,-8.188347,13.398279,498.519145,0.523553,0.470263,0.244807
3331472906,1,0,-64.824608,7.369300,496.213706,0.677508,0.486740,0.244340,-8.215104,13.251291,498.369410,0.523608,0.470245,0.244788
3331484009,1,0,-64.768982,7.394714,496.508629,0.677531,0.486737,0.244326,-8.309856,13.353369,498.681245,0.523654,0.470239,0.244769
3331495112,1,0,-64.907127,7.366050,496.456773,0.677607,0.486738,0.244301,-8.231207,13.448995,498.589410,0.523677,0.470202,0.244745
3331506215,1,0,-64.918030,7.491934,496.539494,0.677668,0.486745,0.244352,-8.249374,13.372680,498.696040,0.523735,0.470223,0.244806
3331517319,1,0,-64.872765,7.554704,496.866936,0.677736,0.486772,0.244550,-8.315945,13.512194,499.038352,0.523824,0.470223,0.245047
3331528422,1,0,-64.967186,7.450982,496.903130,0.677804,0.486862,0.244879,-8.302287,13.566539,499.042344,0.523934,0.470269,0.245304
3331539525,1,0,-64.997108,7.521347,496.824582,0.677858,0.486924,0.245172,-8.327269,13.450434,498.982435,0.524017,0.470293,0.245634
3331550628,1,0,-65.012436,7.575719,497.209056,0.677935,0.486994,0.245340,-8.436614,13.601584,499.379293,0.524087,0.470306,0.245832
3331561731,1,0,-65.132889,7.450400,497.033962,0.678093,0.487037,0.245634,-8.386124,13.593823,499.169073,0.524160,0.470351,0.246056
3331572834,1,0,-65.093636,7.441712,496.798034,0.678174,0.487092,0.245710,-8.439021,13.413647,498.959581,0.524255,0.470363,0.246147
3331583937,1,0,-65.088631,7.473940,497.018639,0.678234,0.487128,0.245691,-8.541072,13.529695,499.193130,0.524342,0.470369,0.246123
3331595040,1,0,-65.140984,7.415112,496.964187,0.678272,0.487169,0.245522,-8.462314,13.558634,499.104393,0.524402,0.470353,0.245992
3331606144,1,0,-65.158295,7.459078,496.896287,0.678323,0.487186,0.245477,-8.481845,13.465307,499.050742,0.524442,0.470341,0.245943
3331617247,1,0,-65.131340,7.566757,497.229336,0.678346,0.487191,0.245539,-8.555264,13.620389,499.398689,0.524466,0.470321,0.246016
3331628350,1,0,-65.257271,7.464988,497.231305,0.678402,0.487227,0.245736,-8.498013,13.672635,499.359732,0.524483,0.470299,0.246165
3331639453,1,0,-65.200775,7.521841,497.017117,0.678407,0.487235,0.245900,-8.475190,13.509232,499.166218,0.524486,0.470300,0.246361
3331650556,1,0,-65.172913,7.574581,497.330672,0.678415,0.487245,0.245969,-8.559437,13.675490,499.491586,0.524486,0.470302,0.246445
3331661659,1,0,-65.228111,7.383833,497.116065,0.678429,0.487295,0.246055,-8.466230,13.626487,499.233373,0.524493,0.470316,0.246510
3331672762,1,0,-65.220055,7.475041,496.933345,0.678442,0.487303,0.245971,-8.492175,13.478077,499.079285,0.524514,0.470335,0.246415
3331683865,1,0,-65.209984,7.583783,497.273477,0.678481,0.487314,0.245919,-8.583084,13.658994,499.438613,0.524549,0.470356,0.246349
3331694969,1,0,-65.275406,7.353513,497.036492,0.678532,0.487346,0.245873,-8.515093,13.586403,499.159044,0.524591,0.470387,0.246315
3331706072,1,0,-65.273460,7.432468,496.896489,0.678582,0.487366,0.245825,-8.575221,13.427401,499.053887,0.524658,0.470426,0.246255
3331717175,1,0,-65.233643,7.516616,497.168604,0.678607,0.487367,0.245802,-8.666712,13.585334,499.344223,0.524719,0.470428,0.246229
3331728278,1,0,-65.321396,7.401373,497.179439,0.678645,0.487351,0.245701,-8.563266,13.637790,499.306423,0.524743,0.470434,0.246155
3331739381,1,0,-65.306366,7.526964,497.087090,0.678663,0.487339,0.245798,-8.604742,13.544389,499.245979,0.524761,0.470395,0.246267
3331750484,1,0,-65.253181,7.547166,497.305512,0.678672,0.487329,0.245919,-8.651552,13.636638,499.473576,0.524755,0.470388,0.246411
3331761587,1,0,-65.345993,7.458488,497.254520,0.678685,0.487318,0.246041,-8.585421,13.713311,499.380520,0.524767,0.470345,0.246507
3331772690,1,0,-65.317146,7.534490,497.092664,0.678691,0.487309,0.246098,-8.599524,13.580132,499.245050,0.524760,0.470322,0.246570
3331783794,1,0,-65.292587,7.475468,497.102001,0.678679,0.487311,0.246104,-8.661782,13.573846,499.262797,0.524701,0.470329,0.246576
3331794897,1,0,-65.402214,7.438348,497.195080,0.678592,0.487337,0.245914,-8.667152,13.717419,499.327712,0.524632,0.470300,0.246429
3331806000,1,0,-65.340370,7.541859,497.177993,0.678526,0.487344,0.245860,-8.569222,13.597528,499.320818,0.524556,0.470283,0.246354
3331817103,1,0,-65.385124,7.757122,497.745204,0.678515,0.487354,0.245896,-8.649816,13.833861,499.907250,0.524547,0.470283,0.246406
3331828206,1,0,-65.396782,7.395538,497.281200,0.678576,0.487430,0.246478,-8.623256,13.701078,499.406277,0.524611,0.470314,0.246921
3331839309,1,0,-65.376823,7.079582,497.465509,0.678678,0.487533,0.246515,0.000000,-177.190580,7.561520,0.524674,0.470256,0.247063
3331850412,1,0,-65.533859,7.562304,497.530453,0.678781,0.487632,0.246575,-8.780659,13.588591,499.745289,0.524820,0.470289,0.247160
3331861515,1,0,-65.626343,7.495973,497.420275,0.678945,0.487668,0.246376,-8.770650,13.676613,499.600492,0.524973,0.470313,0.246919
3331872619,1,0,-65.662323,7.528168,497.326326,0.679065,0.487712,0.246493,-8.813166,13.586377,499.513564,0.524998,0.470370,0.246934
3331883722,1,0,-65.656021,7.587584,497.590751,0.679175,0.487744,0.246529,-8.928279,13.672706,499.790926,0.525148,0.470359,0.246993
3331894825,1,0,-65.742607,7.412258,497.428663,0.679343,0.487839,0.246595,-8.917244,13.738126,499.584467,0.525314,0.470329,0.247054
3331905928,1,0,-65.838730,7.458777,497.425955,0.679505,0.487945,0.246595,-8.999107,13.641956,499.595115,0.525432,0.470309,0.247056
3331917031,1,0,-65.890289,7.558363,497.909003,0.679671,0.488051,0.246645,-9.151749,13.791302,500.092268,0.525674,0.470277,0.247131
3331928134,1,0,-66.042213,7.342374,497.602451,0.679995,0.488217,0.246915,-9.179745,13.759382,499.750479,0.525929,0.470263,0.247375
3331939237,1,0,-66.142456,7.440984,497.487511,0.680260,0.488277,0.247021,-9.288571,13.668741,499.658632,0.526145,0.470240,0.247463
3331950340,1,0,-66.227180,7.498219,497.812681,0.680485,0.488314,0.247067,-9.473317,13.788831,499.999440,0.526461,0.470225,0.247527
3331961444,1,0,-66.429626,7.266179,497.557309,0.680891,0.488406,0.247001,-9.532088,13.794329,499.705412,0.526796,0.470179,0.247467
3331972547,1,0,-66.406342,7.165889,497.035610,0.681170,0.488506,0.246988,-9.584814,13.537110,499.198160,0.527017,0.470150,0.247457
3331983650,1,0,-66.427788,7.123164,497.179963,0.681377,0.488597,0.246739,-9.757075,13.587699,499.354144,0.527310,0.470077,0.247090
3331994753,1,0,-66.550041,7.015829,497.035410,0.681620,0.488685,0.246167,-9.722764,13.681686,499.163918,0.527513,0.470004,0.246603
3332005856,1,0,-66.570885,6.993840,496.764053,0.681786,0.488745,0.245809,-9.799807,13.467837,498.913356,0.527657,0.469978,0.246318
3332016959,1,0,-66.568695,6.996076,496.902887,0.681886,0.488785,0.245659,-9.893752,13.497820,499.060667,0.527809,0.469961,0.246103
3332028062,1,0,-66.642052,6.883635,497.001102,0.681963,0.488899,0.245414,-9.910664,13.660992,499.119163,0.527931,0.469955,0.245888
3332039165,1,0,-66.494270,6.654351,496.135341,0.681933,0.488993,0.245359,-9.864911,13.206797,498.264274,0.527863,0.469981,0.245880
3332050269,1,0,-66.520744,6.835233,496.723770,0.681880,0.489042,0.244947,-9.872491,13.436934,498.849779,0.527790,0.470002,0.245395
3332061372,1,0,-66.453804,6.409226,495.883693,0.681801,0.489082,0.244734,-9.817369,13.236186,497.969344,0.527743,0.469991,0.245237
3332072475,1,0,-66.592758,6.349317,495.912644,0.681821,0.489107,0.244064,0.000000,-177.190580,7.561520,0.527812,0.469901,0.244832
3332083578,1,0,-66.518929,6.609817,496.284509,0.681838,0.489147,0.243893,-9.928959,13.190977,498.416436,0.527839,0.469963,0.244515
3332094681,1,0,-66.503372,6.430765,495.983154,0.681834,0.489159,0.243451,-9.877504,13.254571,498.078267,0.527844,0.470028,0.244012
3332105784,1,0,-66.513237,6.438740,495.683093,0.681834,0.489162,0.243502,-9.849394,12.982179,497.796858,0.527779,0.470150,0.243943
3332116887,1,0,-66.475105,6.513614,496.060105,0.681820,0.489147,0.243393,-9.897482,13.130511,498.176490,0.527771,0.470161,0.243821
3332127990,1,0,-66.473061,6.363276,495.859887,0.681798,0.489144,0.243176,-9.842747,13.213713,497.941605,0.527737,0.470169,0.243657
3332139094,1,0,-66.405800,6.355692,495.542366,0.681752,0.489147,0.243094,-9.813920,12.928097,497.645977,0.527709,0.470198,0.243561
