#timestamp,gaze_x,gaze_y
3239800491,849.934862,251.381077
3239811522,849.587944,251.116480
3239821036,849.440469,251.099756
3239833875,847.456516,252.264921
3239844703,846.299629,252.853793
3239855216,845.995256,252.994922
3239866561,847.162286,253.679898
3239893819,851.494807,253.153505
3239899803,867.810753,248.351107
3239911445,875.193678,247.306874
3239922057,880.462597,246.672096
3239933754,895.400706,248.534202
3239944911,899.206191,248.432231
3239955467,905.848108,248.534342
3239966780,921.152954,250.799325
3239978217,921.141879,249.459304
3239988794,923.800961,255.194646
3240000045,923.556554,255.681102
3240011439,923.378653,257.737427
3240021898,923.104246,259.826934
3240033358,922.704718,261.786165
3240044851,922.399814,263.556394
3240055250,922.714075,262.900307
3240066732,924.089661,263.654181
3240078153,924.833010,264.157258
3240088565,925.009798,264.938655
3240100155,924.326607,265.277076
3240111360,923.821763,266.274783
3240122218,923.769932,266.508079
3240133796,924.733573,265.821281
3240144582,925.265234,265.985024
3240155110,933.734874,265.759210
3240166549,969.429469,262.219201
3240178079,970.970643,262.029930
3240188880,973.430591,261.679226
3240200150,974.256313,261.667039
3240211125,975.300704,262.910010
3240221892,975.962499,263.100024
3240233498,976.680659,263.333387
3240244493,975.573530,265.192890
3240255346,976.399463,267.427417
3240266534,976.521459,268.747055
3240277591,976.309649,269.387068
3240288429,976.223267,269.676761
3240299776,975.038778,270.305372
3240310917,975.445245,270.408936
3240321874,975.640000,270.808240
3240333120,976.063829,271.206118
3240344119,975.982621,271.846150
3240354946,975.878088,272.035273
3240366483,976.179054,272.468496
3240377370,976.510401,272.576499
3240388314,992.662454,272.969555
3240399964,1019.024897,272.785995
3240410985,1026.087131,273.150832
3240421607,1031.671573,272.857941
3240433076,1035.777836,272.810039
3240444095,1037.249394,272.868982
3240455160,1039.083443,272.808674
3240466610,1034.215889,275.971474
3240476055,1036.063003,276.506042
3240486962,1035.106379,277.933371
3240543564,1025.282563,307.621965
3240553419,1037.699405,399.773878
3240566474,1090.924605,774.176445
3240577701,1083.238836,384.277843
3240588387,1083.639613,373.540926
3240599870,1080.937683,256.850794
3240611175,1081.331461,267.716030
3240621723,1081.739098,273.847260
3240633393,1081.996406,275.230849
3240644168,1082.521739,271.940205
3240654781,1080.959891,239.419353
3240666457,1079.674305,236.129529
3240677571,1078.739578,233.590097
3240688246,1078.408669,232.247015
3240699785,1077.520333,230.957383
3240710974,1077.673408,230.215598
3240721654,1079.537619,226.687796
3240733271,1079.669363,225.864729
3240744153,1079.773388,223.952659
3240755006,1080.320724,222.485495
3240766516,1080.844762,222.214729
3240777333,1081.065327,222.101623
3240788305,1081.067222,221.961141
3240799813,1081.838005,221.396939
3240810840,1081.945478,221.674852
3240821556,1081.843559,221.509869
3240832880,1079.393489,220.517617
3240843883,1078.851447,220.032709
3240854869,1078.785904,219.743331
3240866322,1078.495593,220.105792
3240877361,1079.741401,220.936587
3240888265,1079.891890,220.869605
3240899912,1079.876862,220.610318
3240910746,1079.556562,220.053063
3240920984,1080.793315,218.968775
3240932688,1081.522177,218.453035
3240944038,1081.804589,218.374455
3240955080,1081.447124,217.890871
3240966451,1080.824539,217.812059
3240977302,1080.952290,217.696079
3240988241,1080.820608,217.635985
3240999507,1080.805623,217.551358
3241010659,1081.275039,217.220747
3241021646,1082.168349,216.302749
3241033036,1081.283855,216.833723
3241044149,1080.491297,217.456255
3241054904,1080.117491,218.314501
3241066326,1078.893870,220.372453
3241077280,1078.643417,222.088927
3241088413,1078.539439,222.690317
3241099475,1078.772251,223.185361
3241110729,1078.400454,223.768951
3241121702,1078.968892,226.024900
3241132808,1079.040855,227.261507
3241143862,1078.732489,228.428459
3241154802,1078.408120,229.725175
3241166093,1078.680983,231.685778
3241177197,1078.366614,232.574283
3241188312,1077.978817,233.405363
3241199542,1077.687612,235.147371
3241210653,1077.932006,236.141907
3241221327,1078.474035,237.796221
3241233060,1078.591181,238.849962
3241243823,1079.658663,239.814399
3241254382,1080.165985,241.674558
3241265968,1080.679414,242.461942
3241277039,1083.318921,243.958744
3241287846,1084.450184,244.213661
3241299196,1097.774260,243.878376
3241310178,1130.239586,243.263446
3241321106,1134.785221,243.233206
3241332432,1137.871232,243.347280
3241343496,1140.672824,243.784856
3241354547,1144.161571,243.787247
3241365823,1145.484195,243.874130
3241376787,1146.177566,244.034044
3241387816,1146.288411,244.370170
3241399059,1146.542061,244.605097
3241410268,1147.527280,245.395015
3241421260,1146.718266,247.151340
3241432408,1145.614492,248.759912
3241443550,1145.395155,249.277887
3241454880,1145.586219,253.004549
3241465836,1145.586943,253.426537
3241477058,1145.414605,253.205543
3241487896,1145.506872,253.263214
3241499117,1145.411275,253.467180
3241510187,1145.323312,253.890759
3241521277,1145.185802,254.571727
3241532498,1145.354974,255.059976
3241543426,1145.430385,255.201866
3241554602,1145.315494,255.130502
3241565723,1144.449311,255.366858
3241576966,1145.137441,255.533784
3241587863,1149.409497,256.037220
3241599156,1188.379273,259.575655
3241610174,1190.135838,259.571811
3241621042,1192.402030,259.742612
3241632657,1193.945920,259.806451
3241643562,1195.656329,260.057924
3241654396,1198.406584,260.518518
3241665827,1202.415149,261.213979
3241676946,1200.959278,263.937377
3241687522,1202.278783,262.514553
3241699058,1202.158946,262.331374
3241710322,1202.590217,262.840505
3241721154,1202.826747,265.729825
3241732291,1203.301408,266.655561
3241743400,1203.529793,267.379690
3241754415,1204.188391,267.971196
3241765663,1205.624179,268.283244
3241776808,1205.147589,268.389804
3241788080,1206.696706,268.637684
3241798856,1207.156776,268.887632
3241810198,1207.337298,268.706783
3241821029,1207.984905,268.684366
3241832409,1207.606791,268.280675
3241843472,1206.921237,267.984363
3241854293,1205.972796,268.160211
3241865587,1205.073839,268.552958
3241876982,1205.003484,268.580921
3241887700,1204.835603,268.481098
3241898819,1204.346813,268.323082
3241910026,1203.692438,268.456700
3241920963,1201.452839,269.293749
3241932092,1196.992998,270.653076
3241943382,1196.232757,270.829154
3241954211,1194.353937,271.275052
3241965557,1193.243273,271.431765
3241976673,1193.511410,271.154509
3241987407,1193.465375,270.998926
3241998912,1193.247779,270.876080
3242009936,1194.049272,269.427697
3242021276,1195.076572,268.794731
3242032216,1195.233586,268.807092
3242043387,1196.133598,268.417424
3242053849,1196.494033,268.008537
3242065484,1196.456378,267.907966
3242076551,1195.896114,267.755160
3242087505,1195.638210,267.919579
3242098927,1195.093719,267.681484
3242109956,1194.942301,267.799401
3242120987,1194.480308,267.349647
3242132300,1198.263898,266.774973
3242143343,1206.995978,265.429513
3242153995,1215.905730,264.314034
3242165416,1220.380440,264.436860
3242176457,1222.006132,264.652972
3242187226,1225.183623,264.770799
3242198694,1227.475541,265.302383
3242209636,1234.827617,265.752486
3242221012,1235.020334,266.334378
3242232049,1235.045006,266.947165
3242243281,1235.201201,269.736839
3242253982,1235.194278,270.118583
3242265587,1235.541748,270.439746
3242276413,1235.604831,270.706229
3242287396,1235.692349,270.878389
3242298820,1235.744659,271.069840
3242309663,1236.813032,271.883404
3242320826,1237.096653,272.025913
3242331831,1237.819114,272.295749
3242342857,1238.502302,272.149614
3242353770,1238.873466,272.164985
3242365328,1238.933270,272.143752
3242376168,1239.775625,272.513980
3242387253,1239.781397,272.644953
3242398536,1240.032479,272.543539
3242409674,1240.343843,272.433401
3242420339,1243.574751,272.553422
3242431740,1268.349431,274.275599
3242442846,1269.470514,274.427016
3242453761,1270.013847,274.510090
3242465201,1271.614646,274.562925
3242476179,1272.735474,274.274828
3242487082,1273.415494,274.192641
3242498602,1274.053490,274.122663
3242509530,1275.127442,273.609004
3242520391,1274.826128,272.810927
3242531726,1275.033548,271.948307
3242542869,1276.161591,270.488377
3242553753,1276.819937,269.241123
3242565203,1276.951188,268.915536
3242576278,1276.073421,268.053560
3242587288,1275.594372,267.605068
3242598669,1274.183180,267.069627
3242609427,1273.958396,266.832602
3242620534,1274.149615,266.231128
3242631775,1274.203809,264.338690
3242642609,1274.427237,264.318004
3242653928,1278.380754,264.204821
3242665228,1298.501606,263.424030
3242676130,1304.485923,263.682116
3242687010,1308.709506,263.394342
3242698546,1311.261527,263.226944
3242709363,1312.942634,262.827938
3242720509,1317.278933,262.626560
3242731874,1318.137242,262.877204
3242743122,1318.338735,263.592070
3242753562,1318.086915,264.118975
3242765179,1317.989768,265.202044
3242776127,1318.263960,265.674626
3242786807,1318.746066,266.687501
3242798432,1318.979948,267.127106
3242809393,1319.591643,268.811895
3242820492,1320.510077,270.068332
3242831773,1321.277358,271.123549
3242842814,1321.807455,271.477982
3242853840,1321.810350,271.686321
3242865193,1322.016500,271.744739
3242875958,1322.375114,272.011199
3242887122,1322.274811,271.831829
3242898150,1322.103998,271.453336
3242909300,1322.393436,271.493530
3242919429,1322.499388,271.440457
3242931512,1309.859957,271.882618
3242942474,1192.167632,278.252394
3242953255,824.814430,300.813125
3242964792,692.097979,313.810051
3242975841,672.774507,315.078634
3242986659,656.546987,316.293378
3242997888,647.386562,317.086118
3243009106,634.164742,317.898544
3243019896,623.659542,319.401173
3243031421,614.647795,318.866745
3243042540,606.092379,319.236317
3243053400,605.904318,315.291735
3243064604,605.380207,314.688829
3243075573,604.080137,315.486249
3243086419,603.552826,315.109293
3243098089,604.568512,315.264600
3243108901,604.226407,315.269828
3243119612,604.563516,315.154938
3243131146,602.805039,315.045968
3243142329,597.222619,315.848258
3243152929,591.709537,318.300913
3243164721,589.489580,319.030569
3243175530,588.233739,319.598327
3243186460,587.215310,319.832023
3243198026,584.583103,320.556778
3243209027,579.869989,322.005822
3243219033,578.994239,321.778272
3243231111,578.808975,321.684810
3243242304,577.068554,319.386892
3243253042,577.288524,319.149349
3243264434,577.288380,318.984271
3243275449,577.219530,318.195104
3243286569,578.600303,316.037304
3243298035,578.849735,315.696572
3243309071,579.090274,315.407259
3243319587,578.849487,314.932216
3243331131,578.385900,314.085936
3243342096,578.045854,313.821037
3243352909,578.359618,313.315766
3243364388,578.070420,312.466387
3243375452,576.832066,311.801937
3243386404,576.851556,311.736544
3243397552,577.837342,313.878412
3243408964,578.086954,314.223204
3243419582,578.080731,315.069395
3243430893,578.209025,315.210501
3243442409,578.651542,316.701527
3243451985,578.630175,316.748297
3243464103,578.470644,320.620893
3243475233,579.592655,322.679328
3243485716,582.212887,323.644026
3243497370,584.560190,325.754888
3243508607,586.338088,324.735487
3243519359,593.353971,322.507833
3243530629,597.463211,322.156709
3243541770,601.738574,321.425279
3243552607,606.196642,318.739983
3243563893,608.484608,311.800052
3243575116,609.191241,309.867729
3243585884,610.603960,314.081884
3243596815,611.258749,313.462748
3243608275,611.149980,312.272346
3243619006,610.276531,307.409357
3243630203,610.366708,306.753632
3243641411,611.608371,306.271432
3243652507,612.174923,302.373570
3243663378,612.427540,302.953332
3243674829,611.859092,301.673790
3243685733,611.205350,301.698702
3243697045,611.091024,303.060584
3243708302,609.773421,298.933530
3243719152,608.770003,297.020494
3243730247,608.637044,296.700898
3243741807,608.732624,294.185533
3243752407,608.152693,294.130642
3243763715,608.188117,294.951313
3243775230,613.585509,299.444017
3243785904,633.965716,309.040841
3243797447,641.297612,311.766038
3243808553,643.329464,312.354297
3243819333,650.396950,314.960967
3243830659,651.853306,315.428683
3243841896,654.554169,316.604460
3243852738,655.482834,316.835896
3243864208,656.138917,317.019737
3243875133,656.185596,317.139967
3243885857,657.214497,317.349703
3243897401,657.451722,317.010178
3243908775,657.433270,317.199091
3243919137,657.507095,317.153936
3243930609,657.558235,316.779745
3243941755,658.575941,315.853073
3243952584,659.511977,315.157698
3243963990,659.318523,315.206275
3243975299,659.778977,314.994281
3243985950,659.961214,314.706430
3243997233,659.513484,314.437362
3244008451,658.653708,313.874081
3244018990,657.721015,313.456678
3244030576,657.672611,313.761948
3244041515,658.264710,314.695459
3244052256,658.319936,314.587200
3244064030,664.572144,312.984542
3244075090,673.249952,311.047617
3244085764,683.494253,308.547910
3244097415,691.919831,306.052618
3244108336,694.472337,305.352154
3244118426,693.243948,303.290685
3244130524,693.467814,303.126601
3244141589,694.157909,303.355749
3244152251,695.587798,303.948758
3244163750,697.190653,305.949870
3244175138,697.415198,306.419738
3244185687,697.789908,307.601105
3244197136,698.162401,308.825249
3244208449,698.838072,309.200009
3244219047,698.865040,309.388252
3244230397,699.417756,310.283007
3244241466,699.713378,313.132992
3244252089,699.728238,312.816827
3244263826,699.808608,312.938055
3244275045,699.942968,313.826122
3244285682,700.949600,313.684832
3244297080,707.570086,312.278453
3244308434,720.078001,309.434065
3244319023,728.328301,307.449635
3244330444,733.198602,305.489550
3244341428,734.224161,302.362628
3244352201,734.529505,302.224681
3244363766,734.382751,302.176265
3244375019,734.782637,301.237336
3244385229,733.925796,298.888922
3244397283,733.669251,298.329133
3244408168,732.980192,297.557610
3244418821,732.361126,297.100082
3244430222,731.510210,296.465878
3244441577,731.046460,293.652037
3244452185,731.957811,293.692436
3244463592,731.874720,293.055770
3244474835,732.434559,293.706944
3244485592,732.899139,294.952342
3244496942,733.264515,295.748348
3244508089,733.773651,295.604516
3244518556,734.260541,295.003423
3244530352,734.399658,294.923773
3244541276,734.381986,294.706398
3244552059,734.438877,294.437994
3244563845,734.189720,293.867488
3244574657,735.600002,292.881371
3244585424,748.886628,292.602249
3244597168,752.388257,293.452853
3244607987,754.311163,293.631473
3244618423,755.337708,293.788514
3244630346,755.191349,293.077430
3244641263,755.774291,294.713872
3244651731,757.377228,297.100380
3244663329,758.289281,297.082532
3244674297,759.593198,298.551392
3244683573,758.427850,300.520915
3244695159,758.151720,302.975630
3244763235,743.644963,307.614902
3244774419,737.270627,300.981961
3244784957,738.525806,295.977710
3244796774,738.133396,296.469755
3244808006,739.438881,296.045028
3244818254,740.641925,296.740039
3244829818,743.610222,298.025731
3244840931,745.965972,295.108405
3244851933,746.535192,296.026134
3244863354,745.247983,292.860787
3244874491,745.131202,292.631671
3244885055,744.801927,293.929625
3244896420,743.018367,291.216591
3244907970,741.115756,290.396308
3244918256,740.647844,290.441890
3244929913,739.419552,291.114752
3244941288,738.561310,292.027972
3244951541,737.652961,290.997572
3244963542,737.938832,290.606901
3244974595,737.884188,289.488996
3244985066,738.360170,289.191525
3244996559,738.512980,289.307550
3245007553,739.683246,289.471794
3245018270,739.681486,288.675846
3245029809,741.687603,288.471762
3245041078,748.558718,289.199239
3245051559,764.185031,294.042906
3245063282,765.014941,294.245235
3245074222,768.482370,295.495369
3245085296,772.667169,300.074327
3245096716,773.104939,300.416059
3245107507,773.594226,301.876754
3245118318,773.490233,303.394622
3245129671,772.965854,304.556957
3245140966,771.629012,303.818971
3245151466,770.730035,303.917992
3245163128,770.869172,303.938387
3245173824,770.656229,303.875422
3245185032,770.203180,303.989340
3245196764,770.097639,303.728361
3245207559,768.715547,303.637276
3245218151,766.373279,303.022208
3245229709,763.000529,303.486602
3245241034,760.078682,306.374455
3245251513,759.280735,308.159164
3245263151,759.012067,308.918332
3245274117,758.377006,308.943747
3245284894,758.183290,308.794860
3245296508,758.445120,309.342195
3245307400,758.582083,310.548971
3245318066,758.522882,310.818945
3245329902,758.226458,310.353742
3245340825,757.720209,309.926122
3245351397,757.833329,310.369186
3245362984,758.001727,309.796009
3245373967,763.398838,309.793617
3245384610,810.708807,314.626519
3245396424,811.233922,314.880584
3245407318,813.068154,315.343391
3245417546,813.103191,317.953760
3245429552,813.607443,319.043242
3245440791,813.538853,319.687470
3245451437,817.167271,319.778194
3245463026,816.587248,320.155636
3245473814,816.788493,322.538828
3245502695,817.881366,320.594411
3245507305,818.025067,319.276872
3245518004,817.747829,316.907806
3245529511,817.514160,315.303066
3245540650,817.559829,315.196741
3245551252,819.032762,317.254939
3245562801,819.327596,317.686125
3245574043,818.699916,317.123811
3245584402,818.274304,319.035621
3245596014,818.424596,319.542159
3245607259,818.062962,319.732493
3245617845,817.691894,321.226761
3245628918,818.157149,322.180582
3245640268,821.193097,323.203130
3245651227,838.906677,315.767573
3245662172,840.238570,315.126555
3245673657,844.318627,312.942578
3245684257,846.873898,311.849579
3245695377,848.634933,311.201390
3245706901,851.701061,310.255992
3245717466,860.559323,306.173563
3245728661,861.509572,305.756022
3245740138,862.822425,306.009607
3245750804,862.589361,306.568645
3245761944,862.395265,306.919070
3245773460,861.795496,307.524387
3245784130,860.218211,307.690163
3245795461,859.669543,307.816545
3245806822,859.345124,307.268037
3245817298,859.379540,306.868818
3245828673,859.786810,304.856271
3245840203,859.660139,304.672897
3245850685,860.087224,303.639751
3245861952,860.258847,303.051644
3245873472,860.162034,302.451774
3245884151,860.056448,300.370728
3245895407,860.201153,298.862254
3245906876,859.824783,297.253316
3245917513,859.703591,297.192062
3245928950,859.566686,297.138004
3245940433,860.356190,297.515299
3245951033,878.270170,307.493687
3245962501,884.178762,311.782156
3245973669,885.774874,312.818752
3245984370,887.424515,312.944713
3245996013,888.132816,312.793550
3246006974,888.446433,312.702100
3246017753,888.698533,312.543738
3246029205,888.254737,311.863483
3246040383,889.218648,311.781349
3246051113,889.915693,310.683323
3246062318,890.543111,310.458204
3246073691,891.209583,310.267955
3246084301,891.498809,310.191746
3246096190,893.014966,309.853064
3246106988,894.647813,309.507798
3246117475,895.567484,310.157873
3246129410,895.824531,310.157418
3246140305,896.744825,309.779869
3246150749,906.025105,309.569591
3246162313,979.759420,308.659230
3246173555,985.082145,308.664546
3246184318,988.018819,308.803479
3246195855,990.215883,309.153873
3246206972,992.264753,309.705863
3246217398,995.016602,310.239220
3246228759,995.449849,310.821056
3246240223,993.304416,312.975795
3246251163,992.961461,314.018952
3246262568,993.260904,314.399049
3246273461,992.919199,314.960325
3246284152,992.348934,317.155246
3246296060,992.505892,317.597295
3246306764,993.806586,319.141736
3246317251,994.080003,319.299867
3246329017,994.128085,319.250851
3246340249,993.394072,318.984494
3246350560,992.848965,318.982897
3246362301,992.733590,319.107736
3246373463,992.543276,319.719352
3246383964,992.176095,320.964379
3246395542,992.343807,323.490577
3246406812,991.315272,324.524985
3246417342,991.876866,324.465867
3246429110,997.399049,323.705654
3246440527,1023.218679,318.858934
3246451072,1029.768732,317.842075
3246462309,1034.872274,316.740521
3246473483,1043.778345,313.318116
3246484015,1048.123466,311.660552
3246495559,1050.630669,310.288196
3246506719,1051.261022,309.954506
3246517276,1051.561889,309.749661
3246528863,1051.975269,308.613048
3246540094,1052.398141,308.908292
3246550674,1052.549756,308.905866
3246562014,1053.150542,309.293270
3246573515,1053.780844,310.074718
3246584181,1053.357460,309.469074
3246595306,1053.693895,309.137680
3246606460,1054.311591,308.079637
3246617143,1054.337527,307.500849
3246628854,1054.588827,307.854856
3246639901,1054.825458,307.353793
3246650818,1055.206607,306.315907
3246662148,1055.776842,306.361565
3246673544,1060.989141,305.365436
3246683874,1067.841231,304.106053
3246695451,1078.066202,302.178294
3246706456,1089.903699,301.556662
3246716977,1091.507321,301.449409
3246728779,1092.752294,301.638008
3246740034,1094.341228,301.538611
3246750436,1094.698607,301.680002
3246762023,1094.902754,305.630385
3246773456,1094.803300,303.198604
3246783846,1094.650705,303.870728
3246795320,1093.578275,304.358530
3246806115,1094.012150,304.051983
3246817021,1093.576548,303.132486
3246828634,1093.430189,302.476518
3246839396,1093.475395,302.135952
3246850246,1093.818723,301.292310
3246861836,1094.967992,299.877239
3246872839,1094.752405,299.785787
3246883560,1095.212663,297.064064
3246895151,1094.851281,296.301416
3246906187,1095.667453,296.206848
3246916798,1096.161413,296.186380
3246928568,1099.488819,296.652656
3246939378,1107.042384,297.324674
3246950350,1112.890350,297.173994
3246961748,1122.023267,297.126681
3246972691,1129.127167,297.049813
3246983424,1132.976619,297.098339
3246994936,1143.095005,293.176402
3247006074,1149.038692,294.315350
3247015413,1149.495457,296.859975
3247026683,1148.674463,303.385934
3247105937,1170.958812,306.034166
3247116189,1191.020096,308.573155
3247128545,1191.245651,306.595427
3247139411,1178.776439,294.789115
3247150391,1177.386090,288.156323
3247161674,1177.460813,285.471752
3247172881,1179.120913,287.925759
3247183688,1179.427343,286.609943
3247195213,1177.954403,285.138588
3247206298,1177.344463,284.143902
3247216878,1175.005340,278.892606
3247228192,1174.707448,278.397829
3247239238,1175.481451,277.413078
3247250079,1176.570143,277.328890
3247261518,1176.918341,277.104645
3247272986,1177.782638,275.861772
3247283480,1178.664729,275.925087
3247295188,1178.640948,276.088229
3247306027,1178.579693,276.886549
3247316884,1178.413842,279.834364
3247327735,1178.502423,279.124777
3247339385,1178.614773,279.420846
3247349904,1178.429216,279.662134
3247361174,1178.251538,281.483107
3247372536,1178.362271,283.039863
3247383375,1178.929187,284.148140
3247394809,1182.722466,284.321025
3247405966,1196.372217,283.328889
3247417007,1197.837289,283.200905
3247428211,1197.861163,283.252625
3247439330,1200.346202,283.511691
3247450046,1207.002776,285.712409
3247461656,1207.700714,285.931780
3247472647,1210.793190,285.860239
3247483368,1212.463101,285.196623
3247495062,1213.039185,285.382033
3247505844,1213.218079,285.814859
3247516768,1212.942030,286.436289
3247528197,1212.885269,286.812980
3247539260,1212.664133,287.152666
3247550225,1212.499135,287.440799
3247561382,1213.283345,287.601335
3247572583,1213.536216,287.650600
3247583399,1213.117502,287.880550
3247594941,1213.091855,288.047876
3247605874,1213.115118,288.441725
3247616557,1213.446167,288.883646
3247628104,1213.607370,289.393042
3247639036,1213.972797,290.845943
3247650253,1214.212355,291.756706
3247661402,1213.998620,291.875337
3247672896,1213.682940,292.214638
3247683485,1213.778084,292.431789
3247694573,1214.145351,293.455904
3247706027,1214.173094,293.420120
3247716766,1213.958698,293.663770
3247728013,1214.516540,292.335376
3247739023,1215.239273,288.961204
3247749913,1217.774439,289.385801
3247761564,1221.817184,289.933692
3247772741,1226.245712,290.723588
3247783318,1228.941040,290.915709
3247794585,1232.394820,291.750813
3247806060,1239.695765,294.972819
3247816462,1247.003438,297.497211
3247827893,1248.100948,296.621805
3247839113,1248.464823,295.976877
3247849534,1248.157888,296.044599
3247861212,1246.682472,296.942849
3247872389,1246.432073,297.169261
3247883245,1246.237224,298.245438
3247894765,1246.650597,298.917086
3247905705,1247.211755,299.104971
3247916587,1248.223634,299.596255
3247928001,1247.698558,299.250546
3247938897,1247.034694,296.477042
3247949843,1247.964920,296.527300
3247961422,1249.952664,296.071016
3247972336,1251.696658,296.680860
3247983085,1251.906011,296.252241
3247994690,1252.381063,296.155871
3248005601,1252.528477,296.425948
3248016432,1252.765011,297.615889
3248027740,1252.909474,297.896534
3248038921,1253.630836,298.457239
3248049598,1254.203522,299.123869
3248061166,1255.851633,303.076723
3248072400,1255.651201,304.861411
3248083015,1255.517069,304.722326
3248094442,1255.474358,305.387159
3248105383,1254.410812,304.860008
3248116177,1253.284294,305.079405
3248127643,1252.374182,305.495393
3248138808,1253.692259,305.564258
3248149657,1253.486126,305.515311
3248161112,1255.777527,305.235022
3248171944,1285.412383,307.653152
3248182838,1289.906856,308.273693
3248194615,1291.004172,308.546947
3248205398,1291.923821,308.496608
3248216096,1293.037643,308.498022
3248227670,1294.156290,308.213839
3248238705,1296.313097,308.263030
3248249411,1296.287750,307.531512
3248261176,1296.331101,306.621525
3248272126,1296.594790,306.394425
3248282721,1297.349677,305.140864
3248294556,1297.780422,303.405853
3248305232,1297.589208,302.735905
3248316033,1297.483152,302.359746
3248327712,1297.892209,301.313943
3248338592,1298.985626,300.758046
3248349481,1299.751085,300.801314
3248361109,1300.208510,300.861114
3248372051,1300.483562,300.898682
3248382776,1299.796946,300.352666
3248394087,1299.409635,300.554864
3248405261,1293.714258,300.756193
3248415950,1261.414216,300.148943
3248427385,1250.624375,299.462225
3248438799,1241.936194,298.922816
3248449314,1236.157977,297.745212
3248460958,1232.338325,296.014657
3248471998,1229.040153,295.675908
3248482699,1226.886845,295.361285
3248494004,1226.694462,295.509109
3248505398,1226.952616,295.055015
3248515916,1227.146504,295.351097
3248527495,1226.915693,295.700895
3248538652,1225.998418,295.627276
3248549139,1225.849896,295.744167
3248560530,1225.437966,295.651265
3248571938,1225.347980,295.765932
3248582757,1225.443048,295.987189
3248593885,1225.845855,296.292706
3248605456,1225.300036,296.440156
3248615831,1224.901552,296.745521
3248627455,1222.241637,296.414589
3248638372,1217.020628,295.986331
3248649275,1214.549015,295.835552
3248660611,1208.613876,294.604915
3248671688,1204.158796,292.769952
3248682539,1203.714012,292.684155
3248693892,1204.307593,293.779967
3248705201,1204.406401,293.858723
3248715652,1203.496696,293.120156
3248727299,1201.648467,292.650157
3248738289,1201.629288,292.618279
3248749164,1201.498500,292.693493
3248760449,1200.345254,292.554327
3248771843,1200.516493,292.474485
3248782395,1200.286890,292.181550
3248793795,1200.005947,291.656624
3248804965,1199.793295,291.372667
3248815636,1199.910070,290.148263
3248827037,1200.066826,288.045499
3248838166,1200.559610,288.311672
3248848772,1208.319861,289.321412
3248860565,1224.611549,291.958820
3248871706,1233.181482,294.123970
3248882410,1237.134116,295.606561
3248894187,1239.706853,296.910105
3248905253,1241.898341,297.946509
3248915529,1244.531008,299.075800
3248927002,1244.298638,298.290060
3248938436,1243.990285,297.750032
3248949005,1243.971802,298.683683
3248960402,1244.125940,298.712375
3248971512,1245.257058,298.864800
3248982518,1245.386814,299.081061
3248993716,1244.906554,299.835346
3249004973,1245.131775,299.807693
3249015386,1245.353010,299.380249
3249027143,1245.222482,299.526475
3249038183,1245.212532,299.240865
3249048847,1244.977366,298.207959
3249060498,1245.118466,297.253879
3249071500,1245.858992,295.599088
3249082385,1246.496886,294.685628
3249093625,1247.492236,294.124622
3249104859,1248.208056,293.150221
3249115507,1248.597861,293.341254
3249126878,1250.114211,291.915526
3249138081,1250.659708,291.408624
3249148861,1251.308545,288.921766
3249160293,1251.517405,288.539104
3249171510,1251.437908,288.207201
3249181890,1251.329918,288.133798
3249193596,1251.119365,288.092042
3249204880,1251.341089,287.999820
3249215508,1252.893102,288.792281
3249227266,1257.724931,289.453824
3249238066,1262.906497,290.253090
3249248737,1266.625282,289.999837
3249260452,1270.058849,290.087966
3249271512,1281.239540,291.988349
3249282155,1282.217704,292.423145
3249293660,1284.464720,292.824124
3249304612,1294.944769,293.814539
3249315508,1296.899917,294.112255
3249327212,1299.051646,293.440725
3249338090,1298.877170,293.841258
3249348836,1299.619511,293.574467
3249360283,1300.578623,293.831559
3249371221,1302.150354,294.275400
3249382367,1302.751622,295.050426
3249393654,1302.970262,295.365046
3249404539,1302.482528,295.862731
3249415335,1301.987769,296.145125
3249426872,1300.777673,296.870044
3249437760,1300.377123,297.324605
3249448865,1299.520599,298.596503
3249460202,1299.548757,299.250073
3249471189,1299.511547,299.372757
3249481865,1299.262548,299.820513
3249493959,1299.072941,300.339846
3249504573,1298.399935,302.131103
3249515078,1298.594051,301.758527
3249526704,1298.722743,302.275755
3249537906,1298.569142,302.535546
3249548677,1297.770113,303.143327
3249560190,1297.145914,303.474848
3249571226,1296.859811,303.547400
3249581715,1295.759624,304.500034
3249593382,1293.811580,305.570465
3249604641,1293.455825,305.866740
3249615300,1293.655358,305.764024
3249626767,1293.753342,306.214254
3249637726,1293.733942,306.372893
3249648473,1293.423853,306.870624
3249660028,1294.045662,307.117537
3249671142,1294.704999,307.181067
3249681879,1296.350891,307.328973
3249693397,1296.743472,307.212941
3249704547,1297.292597,307.071387
3249715164,1298.124838,307.903159
3249726454,1298.505492,308.138296
3249737955,1298.567916,308.579978
3249748467,1298.144606,308.925446
3249759940,1298.114693,309.899683
3249770879,1298.206564,309.874546
3249781810,1298.178701,310.086907
3249793569,1297.840222,311.324602
3249804265,1297.384149,312.197705
3249815182,1297.611111,312.401866
3249826860,1298.100394,312.866451
3249837786,1311.824074,308.280899
3249848329,1316.155397,306.574890
3249859943,1317.982633,306.153596
3249871144,1320.134148,305.823277
3249882016,1320.736981,305.816420
3249893197,1321.244553,305.633046
3249904524,1323.474438,304.567959
3249915047,1324.700028,304.103970
3249926519,1325.185419,304.647030
